event_params__ga_session_id,user_pseudo_id,customer_character_count,character_list,average_tier,average_wrong_answers,session_duration_seconds,session_start_time,Wheel_Impression,Wheel_Skips,Wheel_Spins,Ads_Watched_Count,gold_starting,gold_gained,gold_spent,gold_delta,is_depted_for_doll,Potions_Bought,Incenses_Bought,Amulets_Bought,AliCin_Used,Cauldron_Used,Coffee_Used,bought_new_customer
1759587902.0,e98d6712c157ba814e5b0e2c515f9331,1,"['Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw']",1.0,,1858.22,2025-10-04 14:25:02.243000+00:00,4,4,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
1759603696.0,6eed6d79262f8bd08feae0eb64ed4490,1,['Mi'],1.0,,32.13,2025-10-02 12:39:23.473000+00:00,0,0,0,0,80.0,0.0,0.0,0.0,0.0,,,,,,,0
1759603750.0,6eed6d79262f8bd08feae0eb64ed4490,1,"['Mr. Yogurt', 'Mr. Yogurt']",1.0,,398.57,2025-10-04 18:49:10.335000+00:00,2,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
1759662331.0,429f72cdaf51cb448d7473b41c13d686,1,['Mi'],1.0,,266.91,2025-10-05 11:05:31.472000+00:00,1,0,1,0,1890.0,0.0,0.0,0.0,0.0,,,,,,,0
1759667709.0,429f72cdaf51cb448d7473b41c13d686,1,['Mi'],1.0,,614.13,2025-10-05 12:35:09.304000+00:00,0,0,0,0,1890.0,0.0,0.0,0.0,0.0,,,,,,,0
1759673254.0,429f72cdaf51cb448d7473b41c13d686,1,['Mi'],1.0,,92.27,2025-10-05 14:07:34.885000+00:00,0,0,0,0,1890.0,0.0,0.0,0.0,0.0,,,,,,,0
1759707887.0,2c47397152df7cf520f26b3e2bd289d9,7,"['Frenchie', 'Frenchie', 'Frenchie', 'Frenchie', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Billy', 'Billy', 'Billy', 'Billy', 'C Jay', 'C Jay', 'C Jay', 'C Jay', 'Mi', 'Mi', 'Mi', 'Mi', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'Frenchie', 'Frenchie', 'Frenchie', 'Frenchie', 'Frenchie']",1.09,,1342.64,2025-10-05 23:44:47.891000+00:00,0,0,0,0,40.0,1430.0,600.0,830.0,0.0,1.0,1.0,1.0,,,,2
1759729575.0,744a37f98b8975b7993e38979ae329da,1,['Mi'],1.0,,55.51,2025-10-06 05:46:15.447000+00:00,0,0,0,0,1140.0,0.0,0.0,0.0,0.0,,,,,,,0
1759783400.0,744a37f98b8975b7993e38979ae329da,1,"['Mi', 'Mi', 'Mi']",1.0,,1020.67,2025-10-06 20:43:20.061000+00:00,0,0,0,0,1140.0,60.0,300.0,-240.0,0.0,,,,0.0,3.0,3.0,0
1759817121.0,429f72cdaf51cb448d7473b41c13d686,1,['Crystal Raw'],1.0,,65.77,2025-10-07 06:05:21.554000+00:00,1,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
1759857144.0,744a37f98b8975b7993e38979ae329da,3,"['Mi', 'Mi', 'T', 'T', 'T', 'T', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",2.79,,1576.56,2025-10-07 17:12:24.716000+00:00,0,0,0,0,2110.0,760.0,2400.0,-1640.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1
1759868692.0,2c47397152df7cf520f26b3e2bd289d9,3,"['Frenchie', 'Frenchie', 'Frenchie', 'Frenchie', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Billy', 'Billy', 'Billy', 'Billy']",1.0,,331.87,2025-10-07 20:24:52.900000+00:00,1,0,1,0,870.0,1000.0,800.0,200.0,0.0,0.0,2.0,2.0,,,,1
1759870438.0,7caa2ad0e644262778f1dab62c132548,2,"['T', 'T', 'T', 'T', 'Mi']",1.0,,320.46,2025-10-07 20:53:57.901000+00:00,0,0,0,0,0.0,50.0,0.0,50.0,0.0,,,,,,,0
1759956954.0,744a37f98b8975b7993e38979ae329da,6,"['T', 'T', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt', 'Billy', 'Billy', 'Billy', 'Billy', 'Frenchie', 'Frenchie', 'Frenchie', 'Frenchie', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Billy', 'Billy', 'Billy', 'Billy', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt']",1.18,,1124.74,2025-10-08 20:55:54.309000+00:00,0,0,0,0,210.0,1230.0,400.0,830.0,0.0,0.0,2.0,0.0,,,,2
1760019083.0,744a37f98b8975b7993e38979ae329da,3,"['Mi', 'Mi', 'Mi', 'Mi', 'Mi', 'Mi', 'Mi', 'Mi', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Obvious Joe', 'Mi', 'Mi', 'Mi', 'Mi']",1.43,,1006.23,2025-10-09 14:11:23.030000+00:00,1,0,1,0,1040.0,1050.0,600.0,450.0,0.0,0.0,1.0,2.0,,,,1
1760108503.0,744a37f98b8975b7993e38979ae329da,1,"['Billy', 'Billy', 'Billy', 'Billy']",1.0,,148.85,2025-10-10 15:01:43.410000+00:00,1,0,1,0,1890.0,70.0,0.0,70.0,0.0,,,,,,,0
1760191307.0,2c47397152df7cf520f26b3e2bd289d9,2,"['C Jay', 'C Jay', 'C Jay', 'C Jay', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt', 'C Jay', 'C Jay', 'C Jay', 'C Jay']",1.0,,383.88,2025-10-11 14:01:47.451000+00:00,1,0,1,0,1470.0,710.0,800.0,-90.0,0.0,2.0,2.0,0.0,,,,0
1760207089.0,744a37f98b8975b7993e38979ae329da,4,"['Billy', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw', 'Mi', 'Mi', 'Mi', 'Mi']",1.31,,420.47,2025-10-11 18:24:49.090000+00:00,1,0,1,0,1960.0,340.0,200.0,140.0,0.0,1.0,0.0,0.0,,,,1
1760254455.0,744a37f98b8975b7993e38979ae329da,2,"['Mi', 'Mi', 'Mi', 'Mi', 'Mi', 'Billy']",2.5,,738.47,2025-10-12 07:34:15.660000+00:00,1,0,1,0,2300.0,150.0,0.0,150.0,0.0,,,,,,,0
1760297430.0,a8e9aa3492e6a8e39382c4af63a2966a,2,"['Billy', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']",2.14,,781.68,2025-10-12 19:30:30.594000+00:00,1,0,1,0,2210.0,190.0,0.0,190.0,0.0,,,,,,,0
1760431855.0,429f72cdaf51cb448d7473b41c13d686,1,['Crystal Raw'],1.0,,95.68,2025-10-14 08:50:55.661000+00:00,1,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
1760548218.0,429f72cdaf51cb448d7473b41c13d686,1,['Mo'],1.0,,131.2,2025-10-15 17:10:18.519000+00:00,1,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
1760726591.0,5f84f13d37dad04639af109c15e21f17,1,"['Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt', 'Mr. Yogurt']",1.0,,467.28,2025-10-17 18:43:11.046000+00:00,1,0,1,0,450.0,280.0,400.0,-120.0,0.0,1.0,0.0,1.0,,,,0
1760783021.0,744a37f98b8975b7993e38979ae329da,3,"['Billy', 'Billy', 'Billy', 'Billy', 'Billy', 'Billy', 'Billy', 'Billy', 'C Jay', 'C Jay', 'C Jay', 'C Jay', 'Crystal Raw', 'Crystal Raw', 'Crystal Raw']",1.27,,1260.18,2025-10-18 10:23:41.586000+00:00,1,0,1,0,2450.0,350.0,0.0,350.0,0.0,,,,,,,1
1760977451.0,429f72cdaf51cb448d7473b41c13d686,1,"['Billy', 'Billy']",1.0,,154.75,2025-10-20 16:24:11.328000+00:00,1,1,0,0,200.0,10.0,0.0,10.0,0.0,,,,,,,0
1761238629.0,744a37f98b8975b7993e38979ae329da,1,"['Crystal Raw', 'Crystal Raw']",1.0,,72.91,2025-10-23 16:57:09.565000+00:00,1,0,1,0,2800.0,0.0,0.0,0.0,0.0,,,,,,,0
1761310987.0,429f72cdaf51cb448d7473b41c13d686,1,"['Billy', 'Billy']",1.0,,1622.58,2025-10-24 13:03:07.508000+00:00,2,2,0,0,420.0,0.0,0.0,0.0,0.0,,,,,,,0
1761479073.0,a8e9aa3492e6a8e39382c4af63a2966a,1,['Mo'],3.0,,110.11,2025-10-26 11:44:33.490000+00:00,1,1,0,0,2400.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0
1761494879.0,0dba2f4100e8fd62a8b2e3441feb16b1,1,"['T', 'T']",1.0,,153.64,2025-10-26 16:07:59.034000+00:00,0,0,0,0,0.0,10.0,0.0,10.0,0.0,,,,,,,0
1761596302.0,e287be92f4411260e96d044c3f02a38b,1,['T'],1.0,,78.16,2025-10-27 20:18:21.743000+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
1761806808.0,70214e7173aa6b6cc92cdeb183974d9e,1,['T'],1.0,,147.24,2025-10-30 06:46:48.043000+00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
1761821062.0,744a37f98b8975b7993e38979ae329da,1,['Crystal Raw'],1.0,,58.28,2025-10-30 10:44:22.809000+00:00,1,0,1,0,2800.0,0.0,0.0,0.0,0.0,,,,,,,0
